,image,steering_angle,steering_angle_rounded
381,IMG/center_2016_12_01_13_32_51_130.jpg,0.0,0.0
382, IMG/left_2016_12_01_13_32_51_130.jpg,0.25,0.25
383, IMG/right_2016_12_01_13_32_51_130.jpg,-0.25,-0.25
384,IMG/center_2016_12_01_13_32_51_235.jpg,0.0,0.0
385, IMG/left_2016_12_01_13_32_51_235.jpg,0.25,0.25
386, IMG/right_2016_12_01_13_32_51_235.jpg,-0.25,-0.25
387,IMG/center_2016_12_01_13_32_51_335.jpg,0.0,0.0
388, IMG/left_2016_12_01_13_32_51_335.jpg,0.25,0.25
389, IMG/right_2016_12_01_13_32_51_335.jpg,-0.25,-0.25
390,IMG/center_2016_12_01_13_32_51_437.jpg,0.01391724,0.01
391, IMG/left_2016_12_01_13_32_51_437.jpg,0.26391724,0.26
392, IMG/right_2016_12_01_13_32_51_437.jpg,-0.23608276,-0.24
393,IMG/center_2016_12_01_13_32_51_538.jpg,0.1287396,0.13
394, IMG/left_2016_12_01_13_32_51_538.jpg,0.3787396,0.38
395, IMG/right_2016_12_01_13_32_51_538.jpg,-0.12126039999999999,-0.12
396,IMG/center_2016_12_01_13_32_51_639.jpg,0.21485639999999998,0.21
397, IMG/left_2016_12_01_13_32_51_639.jpg,0.46485639999999995,0.46
398, IMG/right_2016_12_01_13_32_51_639.jpg,-0.035143600000000025,-0.04
399,IMG/center_2016_12_01_13_32_51_740.jpg,0.21485639999999998,0.21
400, IMG/left_2016_12_01_13_32_51_740.jpg,0.46485639999999995,0.46
401, IMG/right_2016_12_01_13_32_51_740.jpg,-0.035143600000000025,-0.04
402,IMG/center_2016_12_01_13_32_51_842.jpg,0.0,0.0
403, IMG/left_2016_12_01_13_32_51_842.jpg,0.25,0.25
404, IMG/right_2016_12_01_13_32_51_842.jpg,-0.25,-0.25
405,IMG/center_2016_12_01_13_32_51_944.jpg,0.0,0.0
406, IMG/left_2016_12_01_13_32_51_944.jpg,0.25,0.25
407, IMG/right_2016_12_01_13_32_51_944.jpg,-0.25,-0.25
408,IMG/center_2016_12_01_13_32_52_045.jpg,0.0,0.0
409, IMG/left_2016_12_01_13_32_52_045.jpg,0.25,0.25
410, IMG/right_2016_12_01_13_32_52_045.jpg,-0.25,-0.25
411,IMG/center_2016_12_01_13_32_52_146.jpg,0.0,0.0
412, IMG/left_2016_12_01_13_32_52_146.jpg,0.25,0.25
413, IMG/right_2016_12_01_13_32_52_146.jpg,-0.25,-0.25
414,IMG/center_2016_12_01_13_32_52_248.jpg,0.0,0.0
415, IMG/left_2016_12_01_13_32_52_248.jpg,0.25,0.25
416, IMG/right_2016_12_01_13_32_52_248.jpg,-0.25,-0.25
417,IMG/center_2016_12_01_13_32_52_350.jpg,-0.08824026,-0.09
418, IMG/left_2016_12_01_13_32_52_350.jpg,0.16175973999999999,0.16
419, IMG/right_2016_12_01_13_32_52_350.jpg,-0.33824026,-0.34
420,IMG/center_2016_12_01_13_32_52_450.jpg,-0.23065560000000002,-0.23
421, IMG/left_2016_12_01_13_32_52_450.jpg,0.019344399999999984,0.02
422, IMG/right_2016_12_01_13_32_52_450.jpg,-0.4806556,-0.48
423,IMG/center_2016_12_01_13_32_52_551.jpg,-0.23065560000000002,-0.23
424, IMG/left_2016_12_01_13_32_52_551.jpg,0.019344399999999984,0.02
425, IMG/right_2016_12_01_13_32_52_551.jpg,-0.4806556,-0.48
426,IMG/center_2016_12_01_13_32_52_652.jpg,-0.15470079999999997,-0.15
427, IMG/left_2016_12_01_13_32_52_652.jpg,0.09529920000000003,0.1
428, IMG/right_2016_12_01_13_32_52_652.jpg,-0.40470079999999997,-0.4
429,IMG/center_2016_12_01_13_32_52_753.jpg,-0.0787459,-0.08
430, IMG/left_2016_12_01_13_32_52_753.jpg,0.17125410000000002,0.17
431, IMG/right_2016_12_01_13_32_52_753.jpg,-0.3287459,-0.33
432,IMG/center_2016_12_01_13_32_52_855.jpg,0.0,0.0
433, IMG/left_2016_12_01_13_32_52_855.jpg,0.25,0.25
434, IMG/right_2016_12_01_13_32_52_855.jpg,-0.25,-0.25
435,IMG/center_2016_12_01_13_32_52_955.jpg,0.0,0.0
436, IMG/left_2016_12_01_13_32_52_955.jpg,0.25,0.25
437, IMG/right_2016_12_01_13_32_52_955.jpg,-0.25,-0.25
438,IMG/center_2016_12_01_13_32_53_055.jpg,0.04262284,0.04
439, IMG/left_2016_12_01_13_32_53_055.jpg,0.29262284,0.29
440, IMG/right_2016_12_01_13_32_53_055.jpg,-0.20737716,-0.21
441,IMG/center_2016_12_01_13_32_53_156.jpg,0.15744520000000004,0.16
442, IMG/left_2016_12_01_13_32_53_156.jpg,0.40744520000000006,0.41
443, IMG/right_2016_12_01_13_32_53_156.jpg,-0.09255479999999996,-0.09
444,IMG/center_2016_12_01_13_32_53_257.jpg,0.1478767,0.15
445, IMG/left_2016_12_01_13_32_53_257.jpg,0.39787669999999997,0.4
446, IMG/right_2016_12_01_13_32_53_257.jpg,-0.1021233,-0.1
447,IMG/center_2016_12_01_13_32_53_357.jpg,0.1765823,0.18
448, IMG/left_2016_12_01_13_32_53_357.jpg,0.42658229999999997,0.43
449, IMG/right_2016_12_01_13_32_53_357.jpg,-0.0734177,-0.07
450,IMG/center_2016_12_01_13_32_53_459.jpg,0.2531306,0.25
451, IMG/left_2016_12_01_13_32_53_459.jpg,0.5031306,0.5
452, IMG/right_2016_12_01_13_32_53_459.jpg,0.0031305999999999834,0.0
453,IMG/center_2016_12_01_13_32_53_561.jpg,0.0,0.0
454, IMG/left_2016_12_01_13_32_53_561.jpg,0.25,0.25
455, IMG/right_2016_12_01_13_32_53_561.jpg,-0.25,-0.25
456,IMG/center_2016_12_01_13_32_53_662.jpg,0.0,0.0
457, IMG/left_2016_12_01_13_32_53_662.jpg,0.25,0.25
458, IMG/right_2016_12_01_13_32_53_662.jpg,-0.25,-0.25
459,IMG/center_2016_12_01_13_32_53_764.jpg,-0.135712,-0.14
460, IMG/left_2016_12_01_13_32_53_764.jpg,0.114288,0.11
461, IMG/right_2016_12_01_13_32_53_764.jpg,-0.385712,-0.39
462,IMG/center_2016_12_01_13_32_53_865.jpg,-0.2781274,-0.28
463, IMG/left_2016_12_01_13_32_53_865.jpg,-0.028127400000000025,-0.03
464, IMG/right_2016_12_01_13_32_53_865.jpg,-0.5281274,-0.53
465,IMG/center_2016_12_01_13_32_53_966.jpg,-0.32559920000000003,-0.33
466, IMG/left_2016_12_01_13_32_53_966.jpg,-0.07559920000000003,-0.08
467, IMG/right_2016_12_01_13_32_53_966.jpg,-0.5755992000000001,-0.58
468,IMG/center_2016_12_01_13_32_54_067.jpg,-0.2591387,-0.26
469, IMG/left_2016_12_01_13_32_54_067.jpg,-0.0091387,-0.01
470, IMG/right_2016_12_01_13_32_54_067.jpg,-0.5091387,-0.51
471,IMG/center_2016_12_01_13_32_54_168.jpg,0.0,0.0
472, IMG/left_2016_12_01_13_32_54_168.jpg,0.25,0.25
473, IMG/right_2016_12_01_13_32_54_168.jpg,-0.25,-0.25
474,IMG/center_2016_12_01_13_32_54_270.jpg,0.0,0.0
475, IMG/left_2016_12_01_13_32_54_270.jpg,0.25,0.25
476, IMG/right_2016_12_01_13_32_54_270.jpg,-0.25,-0.25
477,IMG/center_2016_12_01_13_32_54_371.jpg,0.03305431,0.03
478, IMG/left_2016_12_01_13_32_54_371.jpg,0.28305431000000003,0.28
479, IMG/right_2016_12_01_13_32_54_371.jpg,-0.21694569,-0.22
480,IMG/center_2016_12_01_13_32_54_472.jpg,0.04262284,0.04
481, IMG/left_2016_12_01_13_32_54_472.jpg,0.29262284,0.29
482, IMG/right_2016_12_01_13_32_54_472.jpg,-0.20737716,-0.21
483,IMG/center_2016_12_01_13_32_54_574.jpg,0.09046549999999999,0.09
484, IMG/left_2016_12_01_13_32_54_574.jpg,0.3404655,0.34
485, IMG/right_2016_12_01_13_32_54_574.jpg,-0.15953450000000002,-0.16
486,IMG/center_2016_12_01_13_32_54_674.jpg,0.15744520000000004,0.16
487, IMG/left_2016_12_01_13_32_54_674.jpg,0.40744520000000006,0.41
488, IMG/right_2016_12_01_13_32_54_674.jpg,-0.09255479999999996,-0.09
489,IMG/center_2016_12_01_13_32_54_775.jpg,0.243562,0.24
490, IMG/left_2016_12_01_13_32_54_775.jpg,0.493562,0.49
491, IMG/right_2016_12_01_13_32_54_775.jpg,-0.006437999999999999,-0.01
492,IMG/center_2016_12_01_13_32_54_875.jpg,0.2626991,0.26
493, IMG/left_2016_12_01_13_32_54_875.jpg,0.5126991000000001,0.51
494, IMG/right_2016_12_01_13_32_54_875.jpg,0.012699100000000019,0.01
495,IMG/center_2016_12_01_13_32_54_976.jpg,0.2626991,0.26
496, IMG/left_2016_12_01_13_32_54_976.jpg,0.5126991000000001,0.51
497, IMG/right_2016_12_01_13_32_54_976.jpg,0.012699100000000019,0.01
498,IMG/center_2016_12_01_13_32_55_078.jpg,0.2626991,0.26
499, IMG/left_2016_12_01_13_32_55_078.jpg,0.5126991000000001,0.51
500, IMG/right_2016_12_01_13_32_55_078.jpg,0.012699100000000019,0.01
501,IMG/center_2016_12_01_13_32_55_179.jpg,0.0,0.0
502, IMG/left_2016_12_01_13_32_55_179.jpg,0.25,0.25
503, IMG/right_2016_12_01_13_32_55_179.jpg,-0.25,-0.25
504,IMG/center_2016_12_01_13_32_55_279.jpg,0.0,0.0
505, IMG/left_2016_12_01_13_32_55_279.jpg,0.25,0.25
506, IMG/right_2016_12_01_13_32_55_279.jpg,-0.25,-0.25
507,IMG/center_2016_12_01_13_32_55_380.jpg,0.0,0.0
508, IMG/left_2016_12_01_13_32_55_380.jpg,0.25,0.25
509, IMG/right_2016_12_01_13_32_55_380.jpg,-0.25,-0.25
510,IMG/center_2016_12_01_13_32_55_481.jpg,0.0,0.0
511, IMG/left_2016_12_01_13_32_55_481.jpg,0.25,0.25
512, IMG/right_2016_12_01_13_32_55_481.jpg,-0.25,-0.25
513,IMG/center_2016_12_01_13_32_55_583.jpg,0.0,0.0
514, IMG/left_2016_12_01_13_32_55_583.jpg,0.25,0.25
515, IMG/right_2016_12_01_13_32_55_583.jpg,-0.25,-0.25
516,IMG/center_2016_12_01_13_32_55_684.jpg,0.0,0.0
517, IMG/left_2016_12_01_13_32_55_684.jpg,0.25,0.25
518, IMG/right_2016_12_01_13_32_55_684.jpg,-0.25,-0.25
519,IMG/center_2016_12_01_13_32_55_786.jpg,-0.06925154,-0.07
520, IMG/left_2016_12_01_13_32_55_786.jpg,0.18074846,0.18
521, IMG/right_2016_12_01_13_32_55_786.jpg,-0.31925154,-0.32
522,IMG/center_2016_12_01_13_32_55_888.jpg,-0.06925154,-0.07
523, IMG/left_2016_12_01_13_32_55_888.jpg,0.18074846,0.18
524, IMG/right_2016_12_01_13_32_55_888.jpg,-0.31925154,-0.32
525,IMG/center_2016_12_01_13_32_55_988.jpg,-0.06925154,-0.07
526, IMG/left_2016_12_01_13_32_55_988.jpg,0.18074846,0.18
527, IMG/right_2016_12_01_13_32_55_988.jpg,-0.31925154,-0.32
528,IMG/center_2016_12_01_13_32_56_089.jpg,-0.06925154,-0.07
529, IMG/left_2016_12_01_13_32_56_089.jpg,0.18074846,0.18
530, IMG/right_2016_12_01_13_32_56_089.jpg,-0.31925154,-0.32
531,IMG/center_2016_12_01_13_32_56_191.jpg,-0.05975719,-0.06
532, IMG/left_2016_12_01_13_32_56_191.jpg,0.19024280999999998,0.19
533, IMG/right_2016_12_01_13_32_56_191.jpg,-0.30975719,-0.31
534,IMG/center_2016_12_01_13_32_56_292.jpg,0.0,0.0
535, IMG/left_2016_12_01_13_32_56_292.jpg,0.25,0.25
536, IMG/right_2016_12_01_13_32_56_292.jpg,-0.25,-0.25
537,IMG/center_2016_12_01_13_32_56_393.jpg,0.0,0.0
538, IMG/left_2016_12_01_13_32_56_393.jpg,0.25,0.25
539, IMG/right_2016_12_01_13_32_56_393.jpg,-0.25,-0.25
540,IMG/center_2016_12_01_13_32_56_494.jpg,0.0,0.0
541, IMG/left_2016_12_01_13_32_56_494.jpg,0.25,0.25
542, IMG/right_2016_12_01_13_32_56_494.jpg,-0.25,-0.25
543,IMG/center_2016_12_01_13_32_56_595.jpg,0.0,0.0
544, IMG/left_2016_12_01_13_32_56_595.jpg,0.25,0.25
545, IMG/right_2016_12_01_13_32_56_595.jpg,-0.25,-0.25
546,IMG/center_2016_12_01_13_32_56_695.jpg,0.0,0.0
547, IMG/left_2016_12_01_13_32_56_695.jpg,0.25,0.25
548, IMG/right_2016_12_01_13_32_56_695.jpg,-0.25,-0.25
549,IMG/center_2016_12_01_13_32_56_796.jpg,0.0,0.0
550, IMG/left_2016_12_01_13_32_56_796.jpg,0.25,0.25
551, IMG/right_2016_12_01_13_32_56_796.jpg,-0.25,-0.25
552,IMG/center_2016_12_01_13_32_56_897.jpg,0.01391724,0.01
553, IMG/left_2016_12_01_13_32_56_897.jpg,0.26391724,0.26
554, IMG/right_2016_12_01_13_32_56_897.jpg,-0.23608276,-0.24
555,IMG/center_2016_12_01_13_32_56_999.jpg,0.01391724,0.01
556, IMG/left_2016_12_01_13_32_56_999.jpg,0.26391724,0.26
557, IMG/right_2016_12_01_13_32_56_999.jpg,-0.23608276,-0.24
558,IMG/center_2016_12_01_13_32_57_101.jpg,0.01391724,0.01
559, IMG/left_2016_12_01_13_32_57_101.jpg,0.26391724,0.26
560, IMG/right_2016_12_01_13_32_57_101.jpg,-0.23608276,-0.24
561,IMG/center_2016_12_01_13_32_57_203.jpg,0.1670138,0.17
562, IMG/left_2016_12_01_13_32_57_203.jpg,0.4170138,0.42
563, IMG/right_2016_12_01_13_32_57_203.jpg,-0.08298620000000001,-0.08
564,IMG/center_2016_12_01_13_32_57_304.jpg,0.3488158,0.35
565, IMG/left_2016_12_01_13_32_57_304.jpg,0.5988158,0.6
566, IMG/right_2016_12_01_13_32_57_304.jpg,0.09881580000000001,0.1
567,IMG/center_2016_12_01_13_32_57_405.jpg,0.3488158,0.35
568, IMG/left_2016_12_01_13_32_57_405.jpg,0.5988158,0.6
569, IMG/right_2016_12_01_13_32_57_405.jpg,0.09881580000000001,0.1
570,IMG/center_2016_12_01_13_32_57_507.jpg,0.09046549999999999,0.09
571, IMG/left_2016_12_01_13_32_57_507.jpg,0.3404655,0.34
572, IMG/right_2016_12_01_13_32_57_507.jpg,-0.15953450000000002,-0.16
573,IMG/center_2016_12_01_13_32_57_609.jpg,0.0,0.0
574, IMG/left_2016_12_01_13_32_57_609.jpg,0.25,0.25
575, IMG/right_2016_12_01_13_32_57_609.jpg,-0.25,-0.25
576,IMG/center_2016_12_01_13_32_57_709.jpg,-0.11672329999999999,-0.12
577, IMG/left_2016_12_01_13_32_57_709.jpg,0.13327670000000003,0.13
578, IMG/right_2016_12_01_13_32_57_709.jpg,-0.3667233,-0.37
579,IMG/center_2016_12_01_13_32_57_810.jpg,-0.11672329999999999,-0.12
580, IMG/left_2016_12_01_13_32_57_810.jpg,0.13327670000000003,0.13
581, IMG/right_2016_12_01_13_32_57_810.jpg,-0.3667233,-0.37
582,IMG/center_2016_12_01_13_32_57_912.jpg,-0.11672329999999999,-0.12
583, IMG/left_2016_12_01_13_32_57_912.jpg,0.13327670000000003,0.13
584, IMG/right_2016_12_01_13_32_57_912.jpg,-0.3667233,-0.37
585,IMG/center_2016_12_01_13_32_58_012.jpg,-0.11672329999999999,-0.12
586, IMG/left_2016_12_01_13_32_58_012.jpg,0.13327670000000003,0.13
587, IMG/right_2016_12_01_13_32_58_012.jpg,-0.3667233,-0.37
588,IMG/center_2016_12_01_13_32_58_113.jpg,-0.09773462,-0.1
589, IMG/left_2016_12_01_13_32_58_113.jpg,0.15226538,0.15
590, IMG/right_2016_12_01_13_32_58_113.jpg,-0.34773462,-0.35
591,IMG/center_2016_12_01_13_32_58_215.jpg,0.0,0.0
592, IMG/left_2016_12_01_13_32_58_215.jpg,0.25,0.25
593, IMG/right_2016_12_01_13_32_58_215.jpg,-0.25,-0.25
594,IMG/center_2016_12_01_13_32_58_315.jpg,0.0,0.0
595, IMG/left_2016_12_01_13_32_58_315.jpg,0.25,0.25
596, IMG/right_2016_12_01_13_32_58_315.jpg,-0.25,-0.25
597,IMG/center_2016_12_01_13_32_58_417.jpg,0.0,0.0
598, IMG/left_2016_12_01_13_32_58_417.jpg,0.25,0.25
599, IMG/right_2016_12_01_13_32_58_417.jpg,-0.25,-0.25
600,IMG/center_2016_12_01_13_32_58_519.jpg,0.0,0.0
601, IMG/left_2016_12_01_13_32_58_519.jpg,0.25,0.25
602, IMG/right_2016_12_01_13_32_58_519.jpg,-0.25,-0.25
603,IMG/center_2016_12_01_13_32_58_621.jpg,0.0,0.0
604, IMG/left_2016_12_01_13_32_58_621.jpg,0.25,0.25
605, IMG/right_2016_12_01_13_32_58_621.jpg,-0.25,-0.25
606,IMG/center_2016_12_01_13_32_58_722.jpg,0.0,0.0
607, IMG/left_2016_12_01_13_32_58_722.jpg,0.25,0.25
608, IMG/right_2016_12_01_13_32_58_722.jpg,-0.25,-0.25
609,IMG/center_2016_12_01_13_32_58_822.jpg,0.0,0.0
610, IMG/left_2016_12_01_13_32_58_822.jpg,0.25,0.25
611, IMG/right_2016_12_01_13_32_58_822.jpg,-0.25,-0.25
612,IMG/center_2016_12_01_13_32_58_923.jpg,0.0,0.0
613, IMG/left_2016_12_01_13_32_58_923.jpg,0.25,0.25
614, IMG/right_2016_12_01_13_32_58_923.jpg,-0.25,-0.25
615,IMG/center_2016_12_01_13_32_59_023.jpg,0.01391724,0.01
616, IMG/left_2016_12_01_13_32_59_023.jpg,0.26391724,0.26
617, IMG/right_2016_12_01_13_32_59_023.jpg,-0.23608276,-0.24
618,IMG/center_2016_12_01_13_32_59_124.jpg,0.02348577,0.02
619, IMG/left_2016_12_01_13_32_59_124.jpg,0.27348577,0.27
620, IMG/right_2016_12_01_13_32_59_124.jpg,-0.22651423,-0.23
621,IMG/center_2016_12_01_13_32_59_224.jpg,0.02348577,0.02
622, IMG/left_2016_12_01_13_32_59_224.jpg,0.27348577,0.27
623, IMG/right_2016_12_01_13_32_59_224.jpg,-0.22651423,-0.23
624,IMG/center_2016_12_01_13_32_59_325.jpg,0.061759900000000006,0.06
625, IMG/left_2016_12_01_13_32_59_325.jpg,0.3117599,0.31
626, IMG/right_2016_12_01_13_32_59_325.jpg,-0.1882401,-0.19
627,IMG/center_2016_12_01_13_32_59_427.jpg,0.100034,0.1
628, IMG/left_2016_12_01_13_32_59_427.jpg,0.350034,0.35
629, IMG/right_2016_12_01_13_32_59_427.jpg,-0.149966,-0.15
630,IMG/center_2016_12_01_13_32_59_527.jpg,0.100034,0.1
631, IMG/left_2016_12_01_13_32_59_527.jpg,0.350034,0.35
632, IMG/right_2016_12_01_13_32_59_527.jpg,-0.149966,-0.15
633,IMG/center_2016_12_01_13_32_59_628.jpg,0.15744520000000004,0.16
634, IMG/left_2016_12_01_13_32_59_628.jpg,0.40744520000000006,0.41
635, IMG/right_2016_12_01_13_32_59_628.jpg,-0.09255479999999996,-0.09
636,IMG/center_2016_12_01_13_32_59_730.jpg,0.15744520000000004,0.16
637, IMG/left_2016_12_01_13_32_59_730.jpg,0.40744520000000006,0.41
638, IMG/right_2016_12_01_13_32_59_730.jpg,-0.09255479999999996,-0.09
639,IMG/center_2016_12_01_13_32_59_831.jpg,0.0,0.0
640, IMG/left_2016_12_01_13_32_59_831.jpg,0.25,0.25
641, IMG/right_2016_12_01_13_32_59_831.jpg,-0.25,-0.25
642,IMG/center_2016_12_01_13_32_59_932.jpg,0.0,0.0
643, IMG/left_2016_12_01_13_32_59_932.jpg,0.25,0.25
644, IMG/right_2016_12_01_13_32_59_932.jpg,-0.25,-0.25
645,IMG/center_2016_12_01_13_33_00_032.jpg,0.0,0.0
646, IMG/left_2016_12_01_13_33_00_032.jpg,0.25,0.25
647, IMG/right_2016_12_01_13_33_00_032.jpg,-0.25,-0.25
648,IMG/center_2016_12_01_13_33_00_134.jpg,0.0,0.0
649, IMG/left_2016_12_01_13_33_00_134.jpg,0.25,0.25
650, IMG/right_2016_12_01_13_33_00_134.jpg,-0.25,-0.25
651,IMG/center_2016_12_01_13_33_00_234.jpg,0.0,0.0
652, IMG/left_2016_12_01_13_33_00_234.jpg,0.25,0.25
653, IMG/right_2016_12_01_13_33_00_234.jpg,-0.25,-0.25
654,IMG/center_2016_12_01_13_33_00_336.jpg,0.0,0.0
655, IMG/left_2016_12_01_13_33_00_336.jpg,0.25,0.25
656, IMG/right_2016_12_01_13_33_00_336.jpg,-0.25,-0.25
657,IMG/center_2016_12_01_13_33_00_438.jpg,0.0,0.0
658, IMG/left_2016_12_01_13_33_00_438.jpg,0.25,0.25
659, IMG/right_2016_12_01_13_33_00_438.jpg,-0.25,-0.25
660,IMG/center_2016_12_01_13_33_00_540.jpg,0.0,0.0
661, IMG/left_2016_12_01_13_33_00_540.jpg,0.25,0.25
662, IMG/right_2016_12_01_13_33_00_540.jpg,-0.25,-0.25
663,IMG/center_2016_12_01_13_33_00_640.jpg,0.0,0.0
664, IMG/left_2016_12_01_13_33_00_640.jpg,0.25,0.25
665, IMG/right_2016_12_01_13_33_00_640.jpg,-0.25,-0.25
666,IMG/center_2016_12_01_13_33_00_740.jpg,0.0,0.0
667, IMG/left_2016_12_01_13_33_00_740.jpg,0.25,0.25
668, IMG/right_2016_12_01_13_33_00_740.jpg,-0.25,-0.25
669,IMG/center_2016_12_01_13_33_00_841.jpg,0.0,0.0
670, IMG/left_2016_12_01_13_33_00_841.jpg,0.25,0.25
671, IMG/right_2016_12_01_13_33_00_841.jpg,-0.25,-0.25
672,IMG/center_2016_12_01_13_33_00_943.jpg,0.0,0.0
673, IMG/left_2016_12_01_13_33_00_943.jpg,0.25,0.25
674, IMG/right_2016_12_01_13_33_00_943.jpg,-0.25,-0.25
675,IMG/center_2016_12_01_13_33_01_043.jpg,0.0,0.0
676, IMG/left_2016_12_01_13_33_01_043.jpg,0.25,0.25
677, IMG/right_2016_12_01_13_33_01_043.jpg,-0.25,-0.25
678,IMG/center_2016_12_01_13_33_01_145.jpg,0.0,0.0
679, IMG/left_2016_12_01_13_33_01_145.jpg,0.25,0.25
680, IMG/right_2016_12_01_13_33_01_145.jpg,-0.25,-0.25
681,IMG/center_2016_12_01_13_33_01_245.jpg,0.0,0.0
682, IMG/left_2016_12_01_13_33_01_245.jpg,0.25,0.25
683, IMG/right_2016_12_01_13_33_01_245.jpg,-0.25,-0.25
684,IMG/center_2016_12_01_13_33_01_345.jpg,0.0,0.0
685, IMG/left_2016_12_01_13_33_01_345.jpg,0.25,0.25
686, IMG/right_2016_12_01_13_33_01_345.jpg,-0.25,-0.25
687,IMG/center_2016_12_01_13_33_01_447.jpg,0.0,0.0
688, IMG/left_2016_12_01_13_33_01_447.jpg,0.25,0.25
689, IMG/right_2016_12_01_13_33_01_447.jpg,-0.25,-0.25
690,IMG/center_2016_12_01_13_33_01_549.jpg,0.1287396,0.13
691, IMG/left_2016_12_01_13_33_01_549.jpg,0.3787396,0.38
692, IMG/right_2016_12_01_13_33_01_549.jpg,-0.12126039999999999,-0.12
693,IMG/center_2016_12_01_13_33_01_649.jpg,0.1287396,0.13
694, IMG/left_2016_12_01_13_33_01_649.jpg,0.3787396,0.38
695, IMG/right_2016_12_01_13_33_01_649.jpg,-0.12126039999999999,-0.12
696,IMG/center_2016_12_01_13_33_01_750.jpg,0.1287396,0.13
697, IMG/left_2016_12_01_13_33_01_750.jpg,0.3787396,0.38
698, IMG/right_2016_12_01_13_33_01_750.jpg,-0.12126039999999999,-0.12
699,IMG/center_2016_12_01_13_33_01_851.jpg,0.1670138,0.17
700, IMG/left_2016_12_01_13_33_01_851.jpg,0.4170138,0.42
701, IMG/right_2016_12_01_13_33_01_851.jpg,-0.08298620000000001,-0.08
702,IMG/center_2016_12_01_13_33_01_951.jpg,0.1670138,0.17
703, IMG/left_2016_12_01_13_33_01_951.jpg,0.4170138,0.42
704, IMG/right_2016_12_01_13_33_01_951.jpg,-0.08298620000000001,-0.08
705,IMG/center_2016_12_01_13_33_02_052.jpg,0.1670138,0.17
706, IMG/left_2016_12_01_13_33_02_052.jpg,0.4170138,0.42
707, IMG/right_2016_12_01_13_33_02_052.jpg,-0.08298620000000001,-0.08
708,IMG/center_2016_12_01_13_33_02_153.jpg,0.1670138,0.17
709, IMG/left_2016_12_01_13_33_02_153.jpg,0.4170138,0.42
710, IMG/right_2016_12_01_13_33_02_153.jpg,-0.08298620000000001,-0.08
711,IMG/center_2016_12_01_13_33_02_255.jpg,0.1670138,0.17
712, IMG/left_2016_12_01_13_33_02_255.jpg,0.4170138,0.42
713, IMG/right_2016_12_01_13_33_02_255.jpg,-0.08298620000000001,-0.08
714,IMG/center_2016_12_01_13_33_02_357.jpg,0.15744520000000004,0.16
715, IMG/left_2016_12_01_13_33_02_357.jpg,0.40744520000000006,0.41
716, IMG/right_2016_12_01_13_33_02_357.jpg,-0.09255479999999996,-0.09
717,IMG/center_2016_12_01_13_33_02_458.jpg,0.0,0.0
718, IMG/left_2016_12_01_13_33_02_458.jpg,0.25,0.25
719, IMG/right_2016_12_01_13_33_02_458.jpg,-0.25,-0.25
720,IMG/center_2016_12_01_13_33_02_559.jpg,0.0,0.0
721, IMG/left_2016_12_01_13_33_02_559.jpg,0.25,0.25
722, IMG/right_2016_12_01_13_33_02_559.jpg,-0.25,-0.25
723,IMG/center_2016_12_01_13_33_02_662.jpg,0.0,0.0
724, IMG/left_2016_12_01_13_33_02_662.jpg,0.25,0.25
725, IMG/right_2016_12_01_13_33_02_662.jpg,-0.25,-0.25
726,IMG/center_2016_12_01_13_33_02_764.jpg,0.0,0.0
727, IMG/left_2016_12_01_13_33_02_764.jpg,0.25,0.25
728, IMG/right_2016_12_01_13_33_02_764.jpg,-0.25,-0.25
729,IMG/center_2016_12_01_13_33_02_864.jpg,0.0,0.0
730, IMG/left_2016_12_01_13_33_02_864.jpg,0.25,0.25
731, IMG/right_2016_12_01_13_33_02_864.jpg,-0.25,-0.25
732,IMG/center_2016_12_01_13_33_02_966.jpg,0.01391724,0.01
733, IMG/left_2016_12_01_13_33_02_966.jpg,0.26391724,0.26
734, IMG/right_2016_12_01_13_33_02_966.jpg,-0.23608276,-0.24
735,IMG/center_2016_12_01_13_33_03_068.jpg,0.1670138,0.17
736, IMG/left_2016_12_01_13_33_03_068.jpg,0.4170138,0.42
737, IMG/right_2016_12_01_13_33_03_068.jpg,-0.08298620000000001,-0.08
738,IMG/center_2016_12_01_13_33_03_170.jpg,0.1670138,0.17
739, IMG/left_2016_12_01_13_33_03_170.jpg,0.4170138,0.42
740, IMG/right_2016_12_01_13_33_03_170.jpg,-0.08298620000000001,-0.08
741,IMG/center_2016_12_01_13_33_03_271.jpg,0.1670138,0.17
742, IMG/left_2016_12_01_13_33_03_271.jpg,0.4170138,0.42
743, IMG/right_2016_12_01_13_33_03_271.jpg,-0.08298620000000001,-0.08
744,IMG/center_2016_12_01_13_33_03_371.jpg,0.1670138,0.17
745, IMG/left_2016_12_01_13_33_03_371.jpg,0.4170138,0.42
746, IMG/right_2016_12_01_13_33_03_371.jpg,-0.08298620000000001,-0.08
747,IMG/center_2016_12_01_13_33_03_473.jpg,0.1670138,0.17
748, IMG/left_2016_12_01_13_33_03_473.jpg,0.4170138,0.42
749, IMG/right_2016_12_01_13_33_03_473.jpg,-0.08298620000000001,-0.08
750,IMG/center_2016_12_01_13_33_03_574.jpg,0.15744520000000004,0.16
751, IMG/left_2016_12_01_13_33_03_574.jpg,0.40744520000000006,0.41
752, IMG/right_2016_12_01_13_33_03_574.jpg,-0.09255479999999996,-0.09
753,IMG/center_2016_12_01_13_33_03_676.jpg,0.0,0.0
